date,target_level_max,target_level_mean,target_level_min,target_level_std,grafton_level,hermann_level,daily_precip,daily_temp_avg,daily_snowfall,daily_humidity,daily_wind,precip_7d,precip_14d,precip_30d,soil_deep_30d,heavy_rain_48h,is_flood,is_major_flood
2011-01-07,9.38,9.181666666666667,9.04,0.09397810414118409,16.08,6.15,1.4000000000000001,0.48333333333333334,1.19,78.75,13.666666666666666,12.541666666666664,24.25833333333334,40.145833333333336,0.3068123842592592,0,0,0
2011-01-08,9.06,8.688333333333334,7.68,0.41054223599555806,15.87,6.07,0.0,-5.6000000000000005,0.0,39.791666666666664,16.25,1.4833333333333298,20.27500000000001,41.400000000000006,0.3080979166666667,0,0,0
2011-01-09,7.69,6.514166666666667,5.51,0.7422405368158989,15.66,6.59,0.0,-4.875,0.0,46.0,8.995833333333334,1.3999999999999966,19.500000000000007,41.400000000000006,0.3093810763888889,0,0,0
2011-01-10,7.34,6.402083333333334,5.92,0.4563749332622735,16.39,6.03,1.2000000000000002,-1.7874999999999999,0.9100000000000001,52.041666666666664,11.025,1.3999999999999966,19.500000000000007,40.13750000000001,0.31065497685185184,0,0,0
2011-01-11,7.48,7.047083333333333,6.5,0.30976118664807395,16.29,6.18,3.9,-4.933333333333334,2.8,75.41666666666667,17.308333333333334,3.512499999999996,21.612500000000008,31.29166666666667,0.3119252314814815,0,0,0
2011-01-12,6.77,6.05,5.29,0.5178802950489616,16.27,7.25,0.0,-8.458333333333334,0.0,68.625,16.220833333333335,6.4999999999999964,24.58333333333334,32.2,0.31313836805555556,0,0,0
2011-01-13,5.4,5.055,4.81,0.15687158969097587,16.72,7.7,0.0,-6.216666666666666,0.0,63.125,9.237499999999999,6.4999999999999964,22.033333333333342,32.2,0.31431001157407407,0,0,0
2011-01-14,6.64,6.053478260869565,5.22,0.37743884147154605,17.14,7.04,0.0,-0.9125000000000001,0.0,52.833333333333336,8.983333333333333,6.354166666666663,18.89583333333334,32.2,0.3154386574074074,0,0,0
2011-01-15,6.76,6.484999999999999,6.14,0.15680591582620623,17.34,6.92,0.0,-0.0708333333333333,0.0,63.708333333333336,12.920833333333334,5.099999999999996,6.58333333333334,31.500000000000004,0.31651996527777776,0,0,0
2011-01-16,6.98,6.80125,6.6,0.08970058891765396,16.93,6.3,0.0,-3.283333333333333,0.0,60.791666666666664,7.254166666666666,5.099999999999996,6.500000000000007,30.900000000000006,0.31756273148148145,0,0,0
